Time,Voltage
52.067,1.968
52.077,1.968
52.087,1.968
52.097,1.967
52.107,1.968
52.117,1.967
52.127,1.967
52.137,1.967
52.147,1.967
52.157,1.967
52.167,1.966
52.177,1.967
52.187,1.966
52.197,1.966
52.207,1.966
52.217,1.966
52.227,1.966
52.237,1.966
52.247,1.965
52.257,1.966
52.267,1.965
52.277,1.965
52.287,1.965
52.297,1.965
52.307,1.965
52.317,1.965
52.327,1.965
52.337,1.964
52.347,1.964
52.357,1.964
52.367,1.964
52.377,1.964
52.387,1.963
52.397,1.963
52.407,1.963
52.417,1.963
52.427,1.963
52.437,1.963
52.447,1.963
52.457,1.963
52.467,1.963
52.477,1.963
52.487,1.963
52.497,1.962
52.507,1.962
52.517,1.962
52.527,1.962
52.537,1.962
52.547,1.961
52.557,1.962
52.567,1.961
52.577,1.961
52.587,1.961
52.597,1.961
52.607,1.961
52.617,1.961
52.627,1.961
52.637,1.96
52.647,1.96
52.657,1.96
52.667,1.96
52.677,1.96
52.687,1.96
52.697,1.96
52.707,1.96
52.717,1.959
52.727,1.959
52.737,1.959
52.747,1.959
52.757,1.959
52.767,1.959
52.777,1.959
52.787,1.959
52.797,1.959
52.807,1.959
52.817,1.958
52.827,1.958
52.837,1.958
52.847,1.958
52.857,1.958
52.867,1.958
52.877,1.957
52.887,1.957
52.897,1.958
52.907,1.957
52.917,1.957
52.927,1.957
52.937,1.957
52.947,1.957
52.957,1.957
52.967,1.956
52.977,1.956
52.987,1.956
52.997,1.956
53.007,1.956
53.017,1.956
53.027,1.956
53.037,1.956
53.047,1.955
53.057,1.955
53.067,1.955
53.077,1.955
53.087,1.955
53.097,1.955
53.107,1.955
53.117,1.955
53.127,1.954
53.137,1.955
53.147,1.954
53.157,1.954
53.167,1.954
53.177,1.954
53.187,1.954
53.197,1.954
53.207,1.953
53.217,1.953
53.227,1.953
53.237,1.953
53.247,1.953
53.257,1.953
53.267,1.953
53.277,1.952
53.287,1.952
53.297,1.952
53.307,1.952
53.317,1.952
53.327,1.951
53.337,1.952
53.347,1.951
53.357,1.951
53.367,1.951
53.377,1.951
53.387,1.951
53.397,1.951
53.407,1.951
53.417,1.951
53.427,1.951
53.437,1.951
53.447,1.95
53.457,1.95
53.467,1.95
53.477,1.95
53.487,1.95
53.497,1.95
53.507,1.95
53.517,1.949
53.527,1.949
53.537,1.949
53.547,1.949
53.557,1.949
53.567,1.949
53.577,1.949
53.587,1.949
53.597,1.949
53.607,1.948
53.617,1.948
53.627,1.948
53.637,1.948
53.647,1.948
53.657,1.947
53.667,1.948
53.677,1.947
53.687,1.947
53.697,1.947
53.707,1.947
53.717,1.947
53.727,1.947
53.737,1.947
53.747,1.947
53.757,1.947
53.767,1.947
53.777,1.947
53.787,1.946
53.797,1.946
53.807,1.946
53.817,1.946
53.827,1.946
53.837,1.946
53.847,1.945
53.857,1.945
53.867,1.945
53.877,1.945
53.887,1.945
53.897,1.945
53.907,1.945
53.917,1.945
53.927,1.945
53.937,1.945
53.947,1.945
53.957,1.945
53.967,1.944
53.977,1.944
53.987,1.944
53.997,1.944
54.007,1.944
54.017,1.944
54.027,1.944
54.037,1.944
54.047,1.943
54.057,1.943
54.067,1.943
54.077,1.943
54.087,1.943
54.097,1.943
54.107,1.943
54.117,1.943
54.127,1.943
54.137,1.943
54.147,1.943
54.157,1.942
54.167,1.942
54.177,1.942
54.187,1.942
54.197,1.941
54.207,1.942
54.217,1.941
54.227,1.941
54.237,1.941
54.247,1.941
54.257,1.941
54.267,1.941
54.277,1.941
54.287,1.94
54.297,1.941
54.307,1.94
54.317,1.94
54.327,1.94
54.337,1.94
54.347,1.94
54.357,1.94
54.367,1.939
54.377,1.94
54.387,1.94
54.397,1.939
54.407,1.939
54.417,1.939
54.427,1.939
54.437,1.939
54.447,1.939
54.457,1.939
54.467,1.939
54.477,1.938
54.487,1.938
54.497,1.938
54.507,1.938
54.517,1.938
54.527,1.938
54.537,1.938
54.547,1.937
54.557,1.937
54.567,1.938
54.577,1.937
54.587,1.937
54.597,1.937
54.607,1.937
54.617,1.937
54.627,1.937
54.637,1.937
54.647,1.936
54.657,1.937
54.667,1.936
54.677,1.936
54.687,1.936
54.697,1.936
54.707,1.936
54.717,1.935
54.727,1.936
54.737,1.935
54.747,1.935
54.757,1.935
54.767,1.935
54.777,1.935
54.787,1.935
54.797,1.935
54.807,1.935
54.817,1.934
54.827,1.935
54.837,1.934
54.847,1.934
54.857,1.934
54.867,1.934
54.877,1.934
54.887,1.934
54.897,1.934
54.907,1.934
54.917,1.934
54.927,1.934
54.937,1.933
54.947,1.933
54.957,1.934
54.967,1.933
54.977,1.933
54.987,1.933
54.997,1.932
55.007,1.933
55.017,1.933
55.027,1.933
55.037,1.932
55.047,1.932
55.057,1.932
55.067,1.932
55.077,1.932
55.087,1.932
55.097,1.931
55.107,1.931
55.117,1.932
55.127,1.931
55.137,1.931
55.147,1.931
55.157,1.931
55.167,1.931
55.177,1.931
55.187,1.93
55.197,1.931
55.207,1.931
55.217,1.93
55.227,1.93
55.237,1.93
55.247,1.93
55.257,1.93
55.267,1.93
55.277,1.93
55.287,1.93
55.297,1.929
55.307,1.929
55.317,1.93
55.327,1.929
55.337,1.929
55.347,1.929
55.357,1.929
55.367,1.929
55.377,1.929
55.387,1.928
55.397,1.928
55.407,1.928
55.417,1.928
55.427,1.928
55.437,1.928
55.447,1.928
55.457,1.927
55.467,1.928
55.477,1.928
55.487,1.927
55.497,1.927
55.507,1.927
55.517,1.927
55.527,1.927
55.537,1.927
55.547,1.927
55.557,1.927
55.567,1.926
55.577,1.926
55.587,1.926
55.597,1.926
55.607,1.926
55.617,1.926
55.627,1.926
55.637,1.926
55.647,1.925
55.657,1.926
55.667,1.925
55.677,1.925
55.687,1.925
55.697,1.925
55.707,1.925
55.717,1.925
55.727,1.925
55.737,1.925
55.747,1.924
55.757,1.924
55.767,1.924
55.777,1.924
55.787,1.924
55.797,1.924
55.807,1.924
55.817,1.924
55.827,1.924
55.837,1.924
55.847,1.924
55.857,1.923
55.867,1.924
55.877,1.923
55.887,1.923
55.897,1.923
55.907,1.923
55.917,1.923
55.927,1.923
55.937,1.923
55.947,1.923
55.957,1.922
55.967,1.922
55.977,1.922
55.987,1.922
55.997,1.922
56.007,1.922
56.017,1.922
56.027,1.922
56.037,1.922
56.047,1.922
56.057,1.922
56.067,1.922
56.077,1.922
56.087,1.921
56.097,1.921
56.107,1.921
56.117,1.921
56.127,1.921
56.137,1.921
56.147,1.921
56.157,1.921
56.167,1.92
56.177,1.921
56.187,1.92
56.197,1.92
56.207,1.92
56.217,1.92
56.227,1.92
56.237,1.92
56.247,1.92
56.257,1.919
56.267,1.92
56.277,1.919
56.287,1.919
56.297,1.919
56.307,1.919
56.317,1.919
56.327,1.919
56.337,1.919
56.347,1.919
56.357,1.918
56.367,1.918
56.377,1.918
56.387,1.918
56.397,1.918
56.407,1.918
56.417,1.918
56.427,1.918
56.437,1.917
56.447,1.918
56.457,1.918
56.467,1.917
56.477,1.918
56.487,1.917
56.497,1.917
56.507,1.917
56.517,1.917
56.527,1.917
56.537,1.917
56.547,1.916
56.557,1.916
56.567,1.917
56.577,1.916
56.587,1.916
56.597,1.916
56.607,1.916
56.617,1.916
56.627,1.916
56.637,1.916
56.647,1.915
56.657,1.915
56.667,1.915
56.677,1.916
56.687,1.915
56.697,1.915
56.707,1.915
56.717,1.915
56.727,1.915
56.737,1.915
56.747,1.914
56.757,1.915
56.767,1.915
56.777,1.914
56.787,1.914
56.797,1.914
56.807,1.914
56.817,1.914
56.827,1.913
56.837,1.914
56.847,1.914
56.857,1.913
56.867,1.913
56.877,1.913
56.887,1.913
56.897,1.913
56.907,1.913
56.917,1.913
56.927,1.913
56.937,1.913
56.947,1.913
56.957,1.913
56.967,1.912
56.977,1.912
56.987,1.912
56.997,1.912
57.007,1.912
57.017,1.912
57.027,1.912
57.037,1.912
57.047,1.912
57.057,1.912
57.067,1.911
57.077,1.911
57.087,1.911
57.097,1.911
57.107,1.911
57.117,1.911
57.127,1.911
57.137,1.91
57.147,1.911
57.157,1.91
57.167,1.91
57.177,1.911
57.187,1.91
57.197,1.91
57.207,1.91
57.217,1.91
57.227,1.91
57.237,1.91
57.247,1.91
57.257,1.909
57.267,1.91
57.277,1.91
57.287,1.91
57.297,1.909
57.307,1.91
57.317,1.909
57.327,1.91
57.337,1.909
57.347,1.909
57.357,1.909
57.367,1.909
57.377,1.908
57.387,1.908
57.397,1.909
57.407,1.909
57.417,1.908
57.427,1.908
57.437,1.908
57.447,1.908
57.457,1.908
57.467,1.908
57.477,1.908
57.487,1.908
57.497,1.908
57.507,1.908
57.517,1.908
57.527,1.907
57.537,1.907
57.547,1.907
57.557,1.907
57.567,1.907
57.577,1.907
57.587,1.906
57.597,1.907
57.607,1.906
57.617,1.906
57.627,1.906
57.637,1.906
57.647,1.906
57.657,1.905
57.667,1.906
57.677,1.906
57.687,1.906
57.697,1.905
57.707,1.906
57.717,1.905
57.727,1.906
57.737,1.905
57.747,1.905
57.757,1.905
57.767,1.905
57.777,1.905
57.787,1.905
57.797,1.905
57.807,1.904
57.817,1.904
57.827,1.905
57.837,1.904
57.847,1.904
57.857,1.904
57.867,1.904
57.877,1.904
57.887,1.904
57.897,1.904
57.907,1.904
57.917,1.904
57.927,1.903
57.937,1.903
57.947,1.903
57.957,1.903
57.967,1.903
57.977,1.903
57.987,1.903
57.997,1.903
58.007,1.903
58.017,1.903
58.027,1.902
58.037,1.902
58.047,1.902
58.057,1.902
58.067,1.902
58.077,1.902
58.087,1.902
58.097,1.902
58.107,1.901
58.117,1.901
58.127,1.901
58.137,1.901
58.147,1.901
58.157,1.901
58.167,1.901
58.177,1.901
58.187,1.901
58.197,1.901
58.207,1.901
58.217,1.901
58.227,1.9
58.237,1.901
58.247,1.9
58.257,1.9
58.267,1.9
58.277,1.9
58.287,1.9
58.297,1.9
58.307,1.9
58.317,1.9
58.327,1.9
58.337,1.899
58.347,1.899
58.357,1.899
58.367,1.899
58.377,1.9
58.387,1.899
58.397,1.899
58.407,1.899
58.417,1.899
58.427,1.899
58.437,1.899
58.447,1.899
58.457,1.898
58.467,1.898
58.477,1.898
58.487,1.898
58.497,1.898
58.507,1.898
58.517,1.898
58.527,1.898
58.537,1.898
58.547,1.898
58.557,1.898
58.567,1.898
58.577,1.898
58.587,1.897
58.597,1.897
58.607,1.897
58.617,1.897
58.627,1.897
58.637,1.897
58.647,1.897
58.657,1.897
58.667,1.897
58.677,1.897
58.687,1.896
58.697,1.897
58.707,1.897
58.717,1.897
58.727,1.896
58.737,1.896
58.747,1.896
58.757,1.896
58.767,1.896
58.777,1.896
58.787,1.896
58.797,1.896
58.807,1.895
58.817,1.896
58.827,1.895
58.837,1.895
58.847,1.895
58.857,1.895
58.867,1.895
58.877,1.895
58.887,1.895
58.897,1.895
58.907,1.894
58.917,1.894
58.927,1.895
58.937,1.894
58.947,1.895
58.957,1.895
58.967,1.894
58.977,1.894
58.987,1.894
58.997,1.894
59.007,1.894
59.017,1.894
59.027,1.894
59.037,1.893
59.047,1.893
59.057,1.893
59.067,1.893
59.077,1.893
59.087,1.893
59.097,1.893
59.107,1.893
59.117,1.893
59.127,1.893
59.137,1.893
59.147,1.892
59.157,1.892
59.167,1.893
59.177,1.892
59.187,1.892
59.197,1.892
59.207,1.892
59.217,1.892
59.227,1.892
59.237,1.891
59.247,1.892
59.257,1.891
59.267,1.891
59.277,1.891
59.287,1.892
59.297,1.891
59.307,1.891
59.317,1.891
59.327,1.891
59.337,1.891
59.347,1.891
59.357,1.891
59.367,1.89
59.377,1.891
59.387,1.89
59.397,1.89
59.407,1.89
59.417,1.89
59.427,1.89
59.437,1.89
59.447,1.89
59.457,1.89
59.467,1.89
59.477,1.89
59.487,1.89
59.497,1.889
59.507,1.89
59.517,1.889
59.527,1.889
59.537,1.89
59.547,1.889
59.557,1.889
59.567,1.889
59.577,1.889
59.587,1.889
59.597,1.889
59.607,1.889
59.617,1.889
59.627,1.888
59.637,1.889
59.647,1.888
59.657,1.888
59.667,1.888
59.677,1.888
59.687,1.888
59.697,1.888
59.707,1.888
59.717,1.887
59.727,1.888
59.737,1.887
59.747,1.887
59.757,1.887
59.767,1.887
59.777,1.887
59.787,1.887
59.797,1.887
59.807,1.887
59.817,1.887
59.827,1.886
59.837,1.887
59.847,1.886
59.857,1.887
59.867,1.887
59.877,1.886
59.887,1.886
59.897,1.886
59.907,1.886
59.917,1.886
59.927,1.886
59.937,1.886
59.947,1.886
59.957,1.886
59.967,1.886
59.977,1.886
59.987,1.886
59.997,1.886
60.007,1.885
60.017,1.885
60.027,1.886
60.037,1.886
60.047,1.885
60.057,1.885
60.067,1.885
60.077,1.885
60.087,1.885
60.097,1.884
60.107,1.885
60.117,1.884
60.127,1.885
60.137,1.884
60.147,1.884
60.157,1.884
60.167,1.884
60.177,1.884
60.187,1.884
60.197,1.884
60.207,1.884
60.217,1.884
60.227,1.884
60.237,1.884
60.247,1.884
60.257,1.883
60.267,1.884
60.277,1.883
60.287,1.883
60.297,1.883
60.307,1.883
60.317,1.883
60.327,1.883
60.337,1.883
60.347,1.883
60.357,1.882
60.367,1.882
60.377,1.882
60.387,1.882
60.397,1.882
60.407,1.882
60.417,1.882
60.427,1.882
60.437,1.882
60.447,1.882
60.457,1.882
60.467,1.882
60.477,1.882
60.487,1.881
60.497,1.881
60.507,1.881
60.517,1.881
60.527,1.881
60.537,1.881
60.547,1.881
60.557,1.881
60.567,1.881
60.577,1.881
60.587,1.881
60.597,1.88
60.607,1.881
60.617,1.88
60.627,1.88
60.637,1.88
60.647,1.88
60.657,1.88
60.667,1.88
60.677,1.88
60.687,1.88
60.697,1.88
60.707,1.88
60.717,1.879
60.727,1.879
60.737,1.88
60.747,1.88
60.757,1.879
60.767,1.879
60.777,1.879
60.787,1.879
60.797,1.879
60.807,1.879
60.817,1.879
60.827,1.879
60.837,1.878
60.847,1.879
60.857,1.878
60.867,1.879
60.877,1.879
60.887,1.878
60.897,1.878
60.907,1.878
60.917,1.878
60.927,1.878
60.937,1.878
60.947,1.878
60.957,1.878
60.967,1.878
60.977,1.878
60.987,1.877
60.997,1.878
61.007,1.877
61.017,1.877
61.027,1.877
61.037,1.877
61.047,1.877
61.057,1.877
61.067,1.877
61.077,1.877
61.087,1.877
61.097,1.877
61.107,1.876
61.117,1.876
61.127,1.876
61.137,1.876
61.147,1.876
61.157,1.876
61.167,1.876
61.177,1.876
61.187,1.876
61.197,1.876
61.207,1.876
61.217,1.876
61.227,1.876
61.237,1.876
61.247,1.876
61.257,1.875
61.267,1.875
61.277,1.875
61.287,1.875
61.297,1.875
61.307,1.875
61.317,1.875
61.327,1.875
61.337,1.875
61.347,1.874
61.357,1.874
61.367,1.875
61.377,1.875
61.387,1.874
61.397,1.874
61.407,1.874
61.417,1.874
61.427,1.874
61.437,1.874
61.447,1.874
61.457,1.874
61.467,1.873
61.477,1.874
61.487,1.874
61.497,1.874
61.507,1.874
61.517,1.874
61.527,1.874
61.537,1.873
61.547,1.873
61.557,1.874
61.567,1.873
61.577,1.873
61.587,1.873
61.597,1.873
61.607,1.873
61.617,1.873
61.627,1.873
61.637,1.873
61.647,1.873
61.657,1.872
61.667,1.872
61.677,1.872
61.687,1.872
61.697,1.872
61.707,1.872
61.717,1.872
61.727,1.872
61.737,1.872
61.747,1.872
61.757,1.871
61.767,1.872
61.777,1.871
61.787,1.872
61.797,1.872
61.807,1.871
61.817,1.871
61.827,1.871
61.837,1.872
61.847,1.871
61.857,1.871
61.867,1.871
61.877,1.871
61.887,1.871
61.897,1.871
61.907,1.871
61.917,1.87
61.927,1.871
61.937,1.87
61.947,1.871
61.957,1.871
61.967,1.87
61.977,1.871
61.987,1.87
61.997,1.87
62.007,1.869
62.017,1.87
62.027,1.87
62.037,1.87
62.047,1.869
62.057,1.87
62.067,1.869
62.077,1.869
62.087,1.87
62.097,1.869
62.107,1.869
62.117,1.869
62.127,1.869
62.137,1.869
62.147,1.869
62.157,1.869
62.167,1.869
62.177,1.869
62.187,1.869
62.197,1.868
62.207,1.868
62.217,1.868
62.227,1.868
62.237,1.868
62.247,1.868
62.257,1.868
62.267,1.868
62.277,1.868
62.287,1.868
62.297,1.868
62.307,1.868
62.317,1.867
62.327,1.868
62.337,1.868
62.347,1.867
62.357,1.867
62.367,1.867
62.377,1.867
62.387,1.867
62.397,1.867
62.407,1.867
62.417,1.867
62.427,1.867
62.437,1.867
62.447,1.867
62.457,1.867
62.467,1.867
62.477,1.867
62.487,1.866
62.497,1.866
62.507,1.866
62.517,1.866
62.527,1.866
62.537,1.866
62.547,1.866
62.557,1.866
62.567,1.866
62.577,1.866
62.587,1.866
62.597,1.866
62.607,1.865
62.617,1.865
62.627,1.865
62.637,1.865
62.647,1.865
62.657,1.865
62.667,1.865
62.677,1.865
62.687,1.865
62.697,1.865
62.707,1.865
62.717,1.865
62.727,1.864
62.737,1.864
62.747,1.864
62.757,1.864
62.767,1.865
62.777,1.864
62.787,1.864
62.797,1.864
62.807,1.864
62.817,1.864
62.827,1.864
62.837,1.864
62.847,1.864
62.857,1.864
62.867,1.863
62.877,1.864
62.887,1.864
62.897,1.864
62.907,1.863
62.917,1.863
62.927,1.863
62.937,1.863
62.947,1.863
62.957,1.863
62.967,1.863
62.977,1.863
62.987,1.863
62.997,1.862
63.007,1.863
63.017,1.863
63.027,1.862
63.037,1.863
63.047,1.862
63.057,1.862
63.067,1.862
63.077,1.862
63.087,1.862
63.097,1.862
63.107,1.862
63.117,1.862
63.127,1.862
63.137,1.862
63.147,1.862
63.157,1.862
63.167,1.862
63.177,1.862
63.187,1.862
63.197,1.861
63.207,1.861
63.217,1.861
63.227,1.861
63.237,1.861
63.247,1.861
63.257,1.862
63.267,1.861
63.277,1.861
63.287,1.861
63.297,1.861
63.307,1.861
63.317,1.86
63.327,1.86
63.337,1.861
63.347,1.861
63.357,1.861
63.367,1.86
63.377,1.861
63.387,1.86
63.397,1.86
63.407,1.86
63.417,1.86
63.427,1.86
63.437,1.86
63.447,1.86
63.457,1.86
63.467,1.86
63.477,1.86
63.487,1.86
63.497,1.86
63.507,1.859
63.517,1.859
63.527,1.859
63.537,1.859
63.547,1.859
63.557,1.859
63.567,1.859
63.577,1.859
63.587,1.859
63.597,1.859
63.607,1.859
63.617,1.859
63.627,1.858
63.637,1.859
63.647,1.858
63.657,1.858
63.667,1.859
63.677,1.858
63.687,1.858
63.697,1.858
63.707,1.858
63.717,1.858
63.727,1.858
63.737,1.858
63.747,1.857
63.757,1.858
63.767,1.858
63.777,1.858
63.787,1.858
63.797,1.857
63.807,1.857
63.817,1.858
63.827,1.857
63.837,1.857
63.847,1.857
63.857,1.857
63.867,1.857
63.877,1.857
63.887,1.857
63.897,1.856
63.907,1.857
63.917,1.856
63.927,1.856
63.937,1.857
63.947,1.856
63.957,1.856
63.967,1.856
63.977,1.856
63.987,1.856
63.997,1.856
64.007,1.856
64.017,1.856
64.027,1.856
64.037,1.856
64.047,1.856
64.057,1.855
64.067,1.855
64.077,1.856
64.087,1.855
64.097,1.855
64.107,1.855
64.117,1.855
64.127,1.855
64.137,1.855
64.147,1.855
64.157,1.855
64.167,1.855
64.177,1.855
64.187,1.855
64.197,1.855
64.207,1.854
64.217,1.855
64.227,1.854
64.237,1.854
64.247,1.854
64.257,1.854
64.267,1.854
64.277,1.854
64.287,1.854
64.297,1.854
64.307,1.854
64.317,1.854
64.327,1.854
64.337,1.854
64.347,1.854
64.357,1.854
64.367,1.854
64.377,1.854
64.387,1.853
64.397,1.853
64.407,1.853
64.417,1.853
64.427,1.853
64.437,1.853
64.447,1.853
64.457,1.853
64.467,1.853
64.477,1.853
64.487,1.853
64.497,1.853
64.507,1.853
64.517,1.853
64.527,1.852
64.537,1.853
64.547,1.852
64.557,1.853
64.567,1.852
64.577,1.852
64.587,1.852
64.597,1.852
64.607,1.852
64.617,1.852
64.627,1.852
64.637,1.852
64.647,1.852
64.657,1.852
64.667,1.852
64.677,1.851
64.687,1.851
64.697,1.852
64.707,1.851
64.717,1.851
64.727,1.851
64.737,1.851
64.747,1.851
64.757,1.851
64.767,1.851
64.777,1.851
64.787,1.851
64.797,1.851
64.807,1.851
64.817,1.851
64.827,1.85
64.837,1.85
64.847,1.851
64.857,1.85
64.867,1.85
64.877,1.85
64.887,1.85
64.897,1.85
64.907,1.85
64.917,1.85
64.927,1.85
64.937,1.85
64.947,1.85
64.957,1.85
64.967,1.85
64.977,1.85
64.987,1.85
64.997,1.85
65.007,1.85
65.017,1.85
65.027,1.849
65.037,1.849
65.047,1.85
65.057,1.85
65.067,1.849
65.077,1.849
65.087,1.849
65.097,1.849
65.107,1.849
65.117,1.849
65.127,1.849
65.137,1.849
65.147,1.849
65.157,1.849
65.167,1.849
65.177,1.849
65.187,1.848
65.197,1.849
65.207,1.848
65.217,1.848
65.227,1.848
65.237,1.848
65.247,1.848
65.257,1.848
65.267,1.849
65.277,1.848
65.287,1.848
65.297,1.848
65.307,1.848
65.317,1.848
65.327,1.848
65.337,1.848
65.347,1.848
65.357,1.847
65.367,1.847
65.377,1.848
65.387,1.847
65.397,1.847
65.407,1.847
65.417,1.847
65.427,1.847
65.437,1.847
65.447,1.847
65.457,1.847
65.467,1.847
65.477,1.847
65.487,1.847
65.497,1.847
65.507,1.846
65.517,1.847
65.527,1.847
65.537,1.846
65.547,1.846
65.557,1.846
65.567,1.846
65.577,1.846
65.587,1.846
65.597,1.846
65.607,1.846
65.617,1.846
65.627,1.846
65.637,1.846
65.647,1.846
65.657,1.845
65.667,1.846
65.677,1.846
65.687,1.845
65.697,1.845
65.707,1.845
65.717,1.845
65.727,1.845
65.737,1.845
65.747,1.845
65.757,1.845
65.767,1.845
65.777,1.845
65.787,1.845
65.797,1.845
65.807,1.845
65.817,1.845
65.827,1.844
65.837,1.844
65.847,1.844
65.857,1.844
65.867,1.844
65.877,1.845
65.887,1.844
65.897,1.844
65.907,1.844
65.917,1.844
65.927,1.844
65.937,1.844
65.947,1.844
65.957,1.843
65.967,1.843
65.977,1.843
65.987,1.843
65.997,1.843
66.007,1.844
66.017,1.843
66.027,1.843
66.037,1.843
66.047,1.843
66.057,1.843
66.067,1.843
66.077,1.843
66.087,1.843
66.097,1.843
66.107,1.843
66.117,1.843
66.127,1.843
66.137,1.843
66.147,1.843
66.157,1.842
66.167,1.842
66.177,1.842
66.187,1.842
66.197,1.843
66.207,1.842
66.217,1.842
66.227,1.842
66.237,1.842
66.247,1.842
66.257,1.842
66.267,1.842
66.277,1.842
66.287,1.842
66.297,1.842
66.307,1.842
66.317,1.841
66.327,1.842
66.337,1.841
66.347,1.841
66.357,1.841
66.367,1.842
66.377,1.841
66.387,1.841
66.397,1.841
66.407,1.841
66.417,1.841
66.427,1.841
66.437,1.841
66.447,1.84
66.457,1.841
66.467,1.84
66.477,1.84
66.487,1.84
66.497,1.841
66.507,1.841
66.517,1.84
66.527,1.84
66.537,1.84
66.547,1.84
66.557,1.84
66.567,1.84
66.577,1.84
66.587,1.84
66.597,1.84
66.607,1.84
66.617,1.84
66.627,1.84
66.637,1.84
66.647,1.84
66.657,1.839
66.667,1.839
66.677,1.839
66.687,1.84
66.697,1.839
66.707,1.839
66.717,1.839
66.727,1.839
66.737,1.839
66.747,1.839
66.757,1.839
66.767,1.839
66.777,1.839
66.787,1.839
66.797,1.839
66.807,1.838
66.817,1.839
66.827,1.839
66.837,1.839
66.847,1.838
66.857,1.838
66.867,1.838
66.877,1.838
66.887,1.838
66.897,1.838
66.907,1.838
66.917,1.838
66.927,1.838
66.937,1.838
66.947,1.838
66.957,1.838
66.967,1.838
66.977,1.838
66.987,1.838
66.997,1.838
67.007,1.837
67.017,1.838
67.027,1.837
67.037,1.837
67.047,1.837
67.057,1.837
67.067,1.837
67.077,1.837
67.087,1.837
67.097,1.837
67.107,1.837
67.117,1.837
67.127,1.837
67.137,1.837
67.147,1.837
67.157,1.837
67.167,1.837
67.177,1.837
67.187,1.837
67.197,1.837
67.207,1.837
67.217,1.837
67.227,1.836
67.237,1.836
67.247,1.836
67.257,1.836
67.267,1.836
67.277,1.837
67.287,1.836
67.297,1.836
67.307,1.836
67.317,1.836
67.327,1.836
67.337,1.836
67.347,1.836
67.357,1.836
67.367,1.836
67.377,1.836
67.387,1.836
67.397,1.836
67.407,1.836
67.417,1.836
67.427,1.836
67.437,1.836
67.447,1.835
67.457,1.835
67.467,1.835
67.477,1.835
67.487,1.835
67.497,1.835
67.507,1.835
67.517,1.835
67.527,1.835
67.537,1.835
67.547,1.834
67.557,1.835
67.567,1.835
67.577,1.835
67.587,1.834
67.597,1.834
67.607,1.834
67.617,1.834
67.627,1.834
67.637,1.834
67.647,1.834
67.657,1.834
67.667,1.834
67.677,1.834
67.687,1.834
67.697,1.834
67.707,1.834
67.717,1.834
67.727,1.834
67.737,1.834
67.747,1.833
67.757,1.834
67.767,1.833
67.777,1.833
67.787,1.833
67.797,1.833
67.807,1.834
67.817,1.833
67.827,1.833
67.837,1.833
67.847,1.833
67.857,1.833
67.867,1.833
67.877,1.833
67.887,1.833
67.897,1.833
67.907,1.833
67.917,1.832
67.927,1.833
67.937,1.833
67.947,1.832
67.957,1.832
67.967,1.832
67.977,1.832
67.987,1.832
67.997,1.832
68.007,1.832
68.017,1.832
68.027,1.832
68.037,1.832
68.047,1.832
68.057,1.832
68.067,1.832
68.077,1.832
68.087,1.832
68.097,1.832
68.107,1.831
68.117,1.832
68.127,1.831
68.137,1.832
68.147,1.831
68.157,1.831
68.167,1.831
68.177,1.831
68.187,1.831
68.197,1.831
68.207,1.831
68.217,1.831
68.227,1.831
68.237,1.831
68.247,1.831
68.257,1.831
68.267,1.83
68.277,1.83
68.287,1.831
68.297,1.831
68.307,1.83
68.317,1.83
68.327,1.83
68.337,1.83
68.347,1.83
68.357,1.83
68.367,1.83
68.377,1.83
68.387,1.83
68.397,1.83
68.407,1.83
68.417,1.83
68.427,1.83
68.437,1.83
68.446,1.829
68.457,1.83
68.467,1.83
68.476,1.83
68.487,1.83
68.497,1.829
68.507,1.829
68.516,1.829
68.527,1.83
68.536,1.829
68.546,1.829
68.556,1.829
68.566,1.829
68.576,1.829
68.586,1.829
68.596,1.829
68.606,1.829
68.616,1.829
68.626,1.829
68.636,1.828
68.646,1.829
68.656,1.829
68.666,1.829
68.676,1.828
68.686,1.829
68.696,1.828
68.706,1.828
68.716,1.828
68.726,1.828
68.736,1.828
68.746,1.828
68.756,1.828
68.766,1.828
68.776,1.828
68.786,1.828
68.796,1.828
68.806,1.828
68.816,1.828
68.826,1.828
68.836,1.828
68.846,1.828
68.856,1.827
68.866,1.827
68.876,1.827
68.886,1.827
68.896,1.828
68.906,1.827
68.916,1.827
68.926,1.827
68.936,1.827
68.946,1.827
68.956,1.827
68.966,1.827
68.976,1.827
68.986,1.827
68.996,1.827
69.006,1.827
69.016,1.827
69.026,1.827
69.036,1.827
69.046,1.827
69.056,1.827
69.066,1.826
69.076,1.826
69.086,1.826
69.096,1.826
69.106,1.826
69.116,1.826
69.126,1.826
69.136,1.826
69.146,1.826
69.156,1.826
69.166,1.826
69.176,1.826
69.186,1.826
69.196,1.826
69.206,1.826
69.216,1.826
69.226,1.826
69.236,1.826
69.246,1.825
69.256,1.825
69.266,1.825
69.276,1.826
69.286,1.825
69.296,1.825
69.306,1.825
69.316,1.825
69.326,1.825
69.336,1.825
69.346,1.825
69.356,1.825
69.366,1.825
69.376,1.825
69.386,1.825
69.396,1.825
69.406,1.825
69.416,1.825
69.426,1.825
69.436,1.825
69.446,1.825
69.456,1.825
69.466,1.825
69.476,1.825
69.486,1.825
69.496,1.824
69.506,1.825
69.516,1.825
69.526,1.824
69.536,1.824
69.546,1.824
